CountyFIPS,NatWalkInd,DIABETES_AdjPrev,OBESITY_AdjPrev,HIGHCHOL_AdjPrev,CHD_AdjPrev,BPHIGH_AdjPrev
42051,6.865646258275511,10.3,34.8,28.3,6.7,31.3
42053,5.083333333375,11.9,40.4,29.7,7.5,34.9
42055,6.664794007595505,9.4,39.2,29.2,6.0,30.5
42057,5.015151515454545,9.0,36.0,28.6,6.1,29.8
42059,5.981981981783784,9.7,36.0,29.1,6.7,30.2
42061,6.162500000275,9.4,35.8,29.1,6.1,31.8
42063,6.5714285713428575,9.6,40.1,30.0,6.5,30.5
42065,6.753787878863636,9.8,35.8,29.6,6.8,30.0
42067,5.500000000210527,9.7,36.1,29.7,6.5,29.2
42069,8.361878453110497,9.5,33.2,28.0,6.0,27.0
42071,7.429447852699387,8.9,35.7,29.9,5.7,27.4
42073,6.865800865727273,9.6,35.8,28.0,6.3,29.7
42075,8.258823529270588,9.4,37.3,29.3,5.9,29.6
42077,12.661246612333334,10.2,34.3,28.5,5.9,30.5
42079,7.680800942296819,10.1,38.7,27.8,6.3,29.7
42081,7.635693215283186,9.1,35.6,27.9,6.1,30.4
42083,6.3529411762941175,9.6,36.3,30.4,6.5,31.3
42085,6.783783783792793,9.2,35.7,27.4,6.2,29.4
42087,6.960526315868422,10.1,38.7,29.2,6.8,30.7
42089,7.265957446627659,10.3,37.7,29.5,5.8,29.2
42091,11.756845238048214,8.5,31.2,27.2,5.3,27.0
42093,7.102564102538461,9.6,35.3,28.6,6.3,27.7
42095,11.989273927242575,9.2,33.7,28.7,5.6,27.9
42097,7.923913043413043,9.6,37.7,29.4,6.4,31.8
42099,5.738095237914285,8.8,34.9,29.0,6.1,29.5
42101,14.83358283431063,14.4,34.5,28.8,6.9,32.0
42103,5.7286821706279065,9.2,33.9,29.4,5.7,29.7
42105,5.90625000025,9.5,38.2,29.7,6.3,31.2
42107,7.355555555422222,10.0,39.0,29.1,6.6,29.8
42109,6.6111111112000005,9.4,36.5,30.6,6.1,29.7
42111,6.229166666777778,9.3,36.6,29.8,6.2,30.5
42113,6.138888888833333,10.1,36.6,29.8,6.8,30.2
42115,5.82083333325,8.4,33.2,29.3,5.8,29.7
42117,5.7761904763142855,9.6,38.8,29.8,6.6,29.8
42119,7.08045977037931,9.8,35.3,28.4,6.5,27.9
42121,6.333333333529412,9.5,35.5,28.3,6.5,30.1
42123,6.060606060681818,9.0,34.6,28.0,6.3,30.7
42125,7.165644171564416,8.9,38.2,27.4,5.9,29.5
42127,6.466666666755556,10.0,35.2,28.8,6.7,29.4
42129,7.68907563027731,8.0,31.4,27.9,5.3,27.0
42131,5.507575757409091,9.3,35.8,29.4,6.4,29.5
42133,9.563146998059008,8.8,35.3,28.5,5.5,31.0
44001,11.776315788763158,7.9,25.6,29.0,5.2,25.9
44003,12.183060109196722,8.8,32.9,29.4,5.2,30.0
44005,11.392473118064515,7.4,27.6,29.6,4.8,29.2
44007,13.643286573178356,10.7,32.4,29.3,5.6,30.3
44009,8.627659574340425,7.7,25.0,28.7,5.2,26.2
45001,4.833333333285714,11.7,38.7,30.6,6.2,35.9
45003,5.808411214878505,10.5,37.0,32.6,6.0,35.7
45005,5.7833333334,16.6,44.5,32.1,7.0,44.6
45007,6.3426666667600005,11.0,38.5,30.9,6.0,35.0
45009,5.588235294176471,14.4,44.3,32.0,6.5,38.9
45011,5.4166666665,14.0,43.4,31.6,6.7,40.7
45013,6.7529761905,9.2,27.9,26.8,5.0,28.3
45015,6.20499999996,11.0,36.6,29.9,5.4,33.9
45017,4.59722222225,12.5,38.4,31.3,6.1,39.0
45019,11.100709220029787,9.4,28.8,28.6,5.0,29.6
45021,5.711382113609756,11.5,32.3,33.1,6.4,35.9
45023,5.096774193580645,12.3,42.0,31.0,6.5,35.4
45025,4.959595959575758,12.6,39.8,30.3,6.3,39.6
45027,4.6888888889,13.5,45.6,32.5,6.6,40.1
45029,4.682795698870968,13.5,44.8,34.0,6.6,39.8
45031,5.77272727269091,12.6,41.4,31.2,6.0,40.5
45033,5.160714285749999,16.6,42.3,34.6,8.2,43.5
45035,6.975124378149254,10.9,36.4,32.2,5.7,32.9
45037,4.728070175526315,12.9,39.1,31.0,6.5,36.2
45039,4.787037037,14.8,41.1,31.8,6.8,40.2
45041,6.202492211775701,12.3,38.8,30.8,5.8,39.4
45043,6.351449275369566,10.5,33.9,29.8,5.7,34.3
45045,9.320915032772549,8.9,30.0,30.8,4.9,32.3
45047,6.602040816285715,12.1,40.5,29.7,6.5,37.8
45049,4.90625,14.9,43.7,31.0,6.9,42.2
45051,6.841163311093959,10.4,34.7,31.9,5.9,32.6
45053,4.822916666625,12.8,37.5,31.5,6.1,37.4
45055,5.120155038651163,11.5,36.5,31.3,5.9,32.3
45057,5.800724637739131,10.3,36.0,32.2,5.6,33.3
45059,5.089080459672414,12.2,41.0,34.1,6.1,37.4
45061,3.8137254902352944,16.0,49.1,33.5,7.1,41.6
45063,7.420781893067901,10.1,39.0,31.5,5.6,31.0
45065,4.72916666675,12.4,38.3,30.8,5.9,37.3
45067,5.473118279709677,15.8,42.4,30.2,7.0,42.5
45069,5.333333333333333,16.0,46.0,31.9,7.2,42.8
45071,5.193548387064516,11.9,38.7,30.5,6.3,33.8
45073,6.0256410255192305,10.2,31.6,34.6,6.2,32.9
45075,5.5990990991756755,15.3,47.1,33.4,6.3,41.8
45077,6.972222222277778,10.3,36.8,30.3,6.1,32.8
45079,10.587074829910206,11.9,33.9,31.8,5.4,34.9
45081,4.0444444444,12.5,38.9,31.4,6.5,36.6
45083,6.323076922979487,11.1,36.4,34.1,5.7,33.1
45085,6.473039215852942,12.9,40.9,33.2,5.6,38.9
45087,4.932098765296296,13.3,42.9,32.4,7.0,37.6
45089,4.31249999996875,14.4,47.2,32.2,6.4,43.8
45091,6.925076452761467,9.4,31.2,32.1,5.2,33.4
46003,5.5,8.3,33.4,28.6,5.9,27.8
46005,7.313725490647059,10.2,34.7,29.6,7.2,29.0
46007,6.0,12.6,43.0,27.3,8.4,35.0
46009,6.333333333400001,9.3,36.0,28.2,6.6,30.0
46011,6.944444444857143,8.3,37.8,29.4,5.5,30.6
46013,7.682795698935483,7.9,35.9,30.2,5.7,29.0
46015,7.277777777333334,9.3,36.8,29.0,6.6,28.7
46017,5.25,16.6,44.4,29.3,10.3,38.0
46019,7.37499999975,8.7,34.9,29.5,6.2,29.5
46021,5.666666667,8.1,35.0,28.4,6.1,26.9
46023,6.33333333325,10.5,38.5,29.9,7.1,31.7
46025,5.3055555555,8.3,38.0,28.5,6.0,27.0
46027,6.527777777833333,9.4,39.9,29.0,6.8,28.5
46029,8.261904762523809,8.8,39.8,27.1,6.4,27.7
46031,4.0,15.0,46.2,28.9,9.9,35.1
46033,6.361111111166667,8.2,37.5,29.2,5.9,27.7
46035,8.212962963111112,9.0,36.9,29.7,6.5,29.3
46037,6.111111111166667,9.1,37.8,29.4,6.6,29.9
46039,5.5,8.6,34.9,28.5,6.5,28.9
46041,5.3666666668000005,15.0,40.8,30.0,9.6,34.9
46043,6.611111112333333,8.5,36.2,28.5,6.2,27.8
46045,6.125,8.2,35.6,28.2,6.1,26.3
46047,6.25,9.7,36.5,29.6,6.8,31.6
46049,4.999999999666667,9.1,37.2,29.7,6.8,28.2
46051,6.148148148,8.0,33.1,29.4,5.7,27.7
46053,6.041666666499999,9.3,36.8,28.8,7.0,30.0
46055,6.5,8.7,35.9,27.9,6.3,29.5
46057,5.8666666668,7.9,34.2,29.9,5.7,27.1
46059,5.66666666675,7.9,34.5,28.2,5.9,27.5
46061,5.222222222333333,7.9,33.1,28.9,6.1,28.1
46063,6.5,7.6,33.7,28.8,5.7,27.4
46065,8.066666667133333,7.4,34.8,28.7,5.3,28.0
46067,6.261904761857143,8.0,34.1,28.6,5.9,27.4
46069,6.0,8.1,35.2,27.7,5.9,26.7
46071,4.87500000025,14.3,39.7,31.9,9.3,38.5
46073,6.333333335,8.6,36.6,29.2,6.1,27.9
46075,7.166666667,8.1,35.5,28.3,6.0,27.4
46077,6.083333333333333,8.2,34.2,29.1,6.1,28.1
46079,5.962962962888889,7.7,35.8,29.1,5.5,27.8
46081,7.078431372117647,7.9,35.0,29.6,5.7,28.5
46083,7.194444444466667,7.3,32.6,28.9,4.9,26.5
46085,5.75,12.0,39.9,29.4,8.0,32.6
46087,5.472222222166667,7.9,34.7,28.6,5.8,26.7
46089,6.111111111,8.5,37.8,28.8,6.2,28.1
46091,5.611111111333333,7.9,32.9,28.8,5.6,27.4
46093,6.088235294352941,7.5,33.3,27.4,5.7,28.8
46095,4.25,14.3,42.8,28.6,9.6,37.4
46097,5.555555555666667,8.4,36.3,29.0,6.3,28.6
46099,11.6694444446,7.5,33.9,28.6,5.9,27.0
46101,5.916666666,8.7,32.8,28.2,6.0,28.0
46102,3.7962962962222218,20.0,43.9,31.3,11.7,41.4
46103,7.955223880746269,8.2,34.6,30.0,6.1,27.6
46105,5.888888888666667,7.4,33.5,28.9,5.4,27.7
46107,8.0,8.0,34.1,27.9,5.9,27.0
46109,5.861111111083333,11.5,42.8,29.9,7.9,32.2
46111,5.944444444666666,8.3,35.0,28.7,6.2,27.2
46115,5.690476190571429,8.4,36.8,29.0,6.1,27.5
46117,6.75,7.8,33.7,27.6,5.7,25.7
46119,6.3333333335,8.0,37.4,28.5,5.8,27.5
46121,3.333333333428572,18.5,44.3,29.0,11.5,39.3
46123,5.7,10.4,41.2,29.4,7.5,31.2
46125,5.145833333375,7.9,34.2,29.8,5.6,27.3
46127,6.537037037111111,7.9,32.6,28.7,5.8,26.8
46129,7.416666666666667,9.1,34.8,28.9,6.5,28.8
46135,6.956140351210527,8.1,35.3,28.9,5.8,28.7
46137,4.75,15.3,44.9,28.1,9.7,36.9
47001,5.286163522037736,11.5,38.3,33.1,6.7,35.4
47003,5.380000000160001,12.3,41.3,33.0,6.6,34.5
47005,4.8461538463076925,12.6,39.8,34.4,7.1,37.4
47007,3.895833333375,13.8,42.8,33.7,8.2,36.0
47009,5.869658119692308,10.7,33.4,31.9,6.1,33.5
47011,6.457575757781818,11.5,39.2,33.1,6.3,34.8
47013,5.1666666665625,12.5,39.2,33.4,7.4,35.5
47015,4.7166666667,11.8,36.2,32.6,6.8,34.5
47017,4.746376811391304,13.1,40.6,33.9,7.1,36.7
47019,4.59210526331579,12.8,41.3,33.9,7.4,35.3
47021,4.825396825428571,10.7,37.4,32.6,6.1,33.2
47023,4.9074074074444445,13.1,39.2,33.7,7.4,36.2
47025,5.166666666409091,12.3,41.1,34.0,7.1,35.4
47027,3.9047619047142854,13.2,39.4,33.8,7.7,37.8
47029,4.7160493828148145,13.2,41.5,33.7,7.7,35.5
47031,5.8970588236764705,12.7,39.6,32.4,7.1,33.9
47033,4.625,13.2,39.1,33.3,6.9,36.0
47035,5.32812499984375,12.1,37.4,34.4,6.9,34.3
47037,10.727272727350952,12.4,32.3,30.3,6.2,32.1
47039,4.6499999998999995,13.1,41.5,34.1,7.6,36.5
47041,4.833333333461538,13.4,41.7,33.9,7.7,36.0
47043,5.777777778033334,11.4,35.1,31.5,6.4,33.1
47045,5.288461538576923,12.8,41.3,32.4,6.7,36.9
47047,4.36868686860606,12.2,36.8,32.2,5.9,35.5
47049,4.63888888875,13.0,40.1,33.9,7.6,37.8
47051,5.111111111222222,12.5,39.0,32.8,7.0,34.8
47053,5.5958333333,13.1,40.0,33.3,7.0,38.2
47055,5.36842105231579,12.4,38.2,33.9,6.9,34.7
47057,4.14583333325,13.3,38.0,33.3,8.1,35.7
47059,4.6527777779375,12.4,38.0,32.8,7.0,34.8
47061,4.666666666727273,12.5,37.6,32.5,7.3,36.0
47063,5.892857142738095,12.3,38.7,32.6,6.7,34.9
47065,8.124831309121458,11.6,33.3,30.6,5.8,32.1
47067,3.7,14.8,42.6,34.5,8.7,38.5
47069,3.907407407333333,15.0,47.5,33.3,7.1,43.0
47071,5.324561403473684,11.9,37.5,34.7,6.6,36.5
47073,4.708333333222222,11.5,37.5,33.6,6.8,35.5
47075,4.9555555556,16.5,44.3,34.0,7.4,42.5
47077,5.1578947369999995,13.3,43.0,33.8,7.3,36.9
47079,5.202380952142858,12.9,39.4,34.1,7.3,36.8
47081,4.595238095285715,12.2,39.7,31.8,7.3,35.3
47083,4.833333333285714,11.7,38.1,32.8,6.7,34.6
47085,5.208333333375,12.7,37.7,32.5,7.5,34.0
47087,4.0,12.7,35.5,33.6,7.8,36.4
47089,5.89062500009375,11.2,38.8,31.5,6.4,32.2
47091,4.291666666583333,12.9,39.1,34.0,7.6,37.3
47093,8.979338842892563,11.3,37.5,33.4,6.2,31.7
47095,5.190476190428571,16.0,44.8,33.7,8.4,40.8
47097,4.270833333291667,15.3,44.5,32.6,7.6,40.5
47099,5.122222222366667,12.7,41.0,34.5,7.4,35.3
47101,5.261904761857143,13.2,39.0,33.3,7.7,36.3
47103,4.458333333291667,11.7,40.5,33.7,6.5,34.9
47105,5.849462365483871,11.4,36.3,32.6,6.4,31.7
47107,5.583333333294117,11.6,40.4,31.9,6.4,34.3
47109,4.350877193,13.1,43.1,33.7,7.3,37.1
47111,4.794871795,12.3,40.4,33.9,7.1,34.7
47113,6.176190476242857,13.4,39.5,32.4,6.5,39.2
47115,4.850877192947368,12.1,40.8,33.4,6.7,36.2
47117,5.561403508684211,12.8,40.1,32.3,7.0,35.3
47119,6.2800000001,10.9,40.7,33.8,5.7,33.7
47121,4.5555555555,11.3,38.0,33.4,6.6,34.9
47123,5.065476190428571,12.5,36.1,34.9,7.3,36.8
47125,6.001960784376471,12.5,42.6,32.9,6.2,34.9
47127,4.0,11.5,36.5,33.1,6.7,34.2
47129,3.444444444466667,13.4,40.2,34.1,7.8,37.1
47131,5.202380952321429,12.9,40.9,34.1,6.9,37.1
47133,4.088888888866666,12.1,38.0,33.9,7.1,36.8
47135,4.166666666857143,12.7,38.8,33.9,7.5,37.3
47137,5.066666666800001,13.2,39.8,33.6,7.9,36.1
47139,4.569444444416667,12.2,37.6,32.7,7.0,34.7
47141,6.142276422731707,11.3,38.4,33.7,6.5,35.9
47143,5.324561403578947,13.3,39.3,33.0,8.0,36.0
47145,5.097560975780487,11.3,39.4,33.2,6.4,32.9
47147,5.563725490294118,11.1,37.7,31.6,6.1,33.0
47149,6.581300813056911,12.1,33.8,32.6,6.3,33.0
47151,4.3125,13.5,41.2,34.7,7.8,38.0
47153,5.437500000125,13.0,38.9,34.7,7.7,37.7
47155,6.0265151515227275,10.8,39.4,33.0,6.2,34.1
47157,10.954883227251592,14.8,42.6,30.1,6.1,39.7
47159,5.045454545363636,11.3,36.9,33.2,6.5,34.2
47161,3.924242424181818,11.6,36.6,33.2,6.6,34.0
47163,6.869369369540541,12.0,40.7,33.2,6.5,34.1
47165,5.884751773106383,10.5,38.4,31.6,5.7,31.4
47167,4.857142857057143,12.1,39.4,32.2,6.4,36.9
47169,5.5666666668,12.7,38.6,32.8,6.9,35.5
47171,6.4047619045,12.6,36.8,33.6,7.3,35.1
47173,4.3452380952142855,11.9,37.7,33.4,6.9,35.9
47175,3.99999999975,12.5,39.2,34.2,7.4,37.0
47177,5.364197530925925,13.5,39.2,33.3,7.8,36.2
47179,6.581196581038462,12.1,37.1,31.5,7.2,34.1
47181,4.307692307769231,13.4,40.3,33.9,7.7,37.2
47183,4.85333333316,12.0,40.0,34.3,6.7,35.7
47185,4.460784313705882,12.5,39.8,33.5,7.3,36.8
47187,7.4506172838888896,8.9,28.7,29.6,4.7,28.9
47189,5.92622950814754,10.7,36.8,31.9,5.6,32.7
48001,5.435897435692308,13.6,39.5,33.2,7.2,37.0
48003,8.833333333545454,13.8,39.0,33.3,6.7,32.2
48005,6.352564102557692,14.2,41.1,35.0,7.3,36.7
48007,7.2105263159473685,12.6,40.3,32.7,6.8,31.5
48009,5.3333333337777775,10.3,36.1,31.8,6.3,31.6
48011,5.277777777666667,10.3,34.4,31.9,6.1,29.9
48013,5.6733333333600005,14.7,43.0,32.6,6.7,31.7
48015,5.67499999995,12.0,36.3,31.2,6.3,31.5
48017,6.722222222333333,13.3,37.9,32.7,6.3,31.6
48019,5.388888888833333,11.2,36.0,32.0,6.3,31.6
48021,5.508547008512821,12.4,40.2,32.5,6.6,31.4
48023,6.666666666599999,10.8,35.9,32.7,6.2,31.9
48025,6.847222222333333,16.3,43.0,33.9,7.8,35.6
48027,7.328070175457896,13.7,39.0,31.5,6.4,32.9
48029,11.472017220128228,15.4,37.3,33.7,6.2,31.4
48031,6.023809523857143,10.8,34.8,32.1,6.1,29.9
48033,5.166666667,9.0,33.2,31.6,4.9,28.1
48035,5.877777777466666,12.3,37.0,32.3,7.0,32.4
48037,6.722972972986486,12.8,40.9,32.8,6.8,35.3
48039,6.298689138662921,12.6,39.6,33.7,5.7,34.1
48041,7.432203389940677,12.6,36.9,32.0,6.5,33.8
48043,7.500000000777778,11.7,35.9,32.5,5.9,30.2
48045,4.833333333,15.8,43.3,33.7,8.7,35.6
48047,6.952380952,19.0,45.0,34.9,7.6,36.6
48049,6.8333333331874995,12.1,38.3,32.6,6.7,32.9
48051,5.5833333335,12.3,38.4,31.6,6.7,32.0
48053,6.086419753222223,11.1,41.7,31.0,6.2,31.4
48055,6.079999999839999,14.6,39.0,32.3,6.7,33.0
48057,6.8703703701666665,12.7,36.7,32.7,6.2,31.1
48059,5.65277777775,10.9,36.4,31.6,6.5,29.9
48061,6.990370370422222,19.9,47.6,33.4,7.9,34.0
48063,5.666666666555556,13.9,39.9,33.2,7.0,35.3
48065,5.4444444445,10.1,34.2,31.8,5.9,29.7
48067,4.857142857214286,12.4,38.6,33.1,6.8,36.3
48069,5.142857142857143,14.5,40.4,32.7,6.7,31.6
48071,5.32499999995,11.8,38.7,32.2,6.4,31.7
48073,4.952380952285715,13.7,39.1,33.0,7.1,34.8
48075,6.738095238714286,13.6,41.1,33.2,7.3,34.8
48077,4.772727273,10.2,34.5,32.0,6.0,30.7
48079,5.5,17.6,43.6,34.3,8.4,37.0
48081,5.24999999975,13.2,39.6,32.9,7.3,32.5
48083,6.4848484848181815,12.1,38.2,32.6,6.9,33.2
48085,9.859760394581397,9.6,28.6,32.0,4.8,29.7
48087,7.333333334,13.6,39.4,33.3,7.2,34.6
48089,6.509259259,12.5,39.7,32.4,6.4,32.8
48091,7.02604166671875,9.9,39.1,32.5,5.4,28.8
48093,6.238095238500001,12.5,39.1,32.5,7.1,32.3
48095,5.1111111110000005,14.7,39.4,33.0,7.6,33.2
48097,6.5722222222,11.2,37.3,32.4,6.4,32.8
48099,5.885416666729167,12.7,37.7,30.9,6.7,35.0
48101,7.777777776666667,14.9,42.4,33.3,7.6,36.2
48103,8.5666666652,14.7,40.3,32.5,6.7,30.8
48105,8.2333333326,14.1,38.6,32.4,6.4,30.3
48107,6.861111110833334,15.3,41.3,33.1,7.2,34.0
48109,5.54166666675,16.5,43.1,34.3,7.2,34.6
48111,7.6388888895,14.5,40.1,33.9,7.3,35.2
48113,11.899340922704015,13.2,34.8,32.0,6.1,33.0
48115,7.892857142928571,16.3,42.6,34.0,7.7,36.3
48117,6.725490196352942,17.4,43.6,33.8,7.9,33.1
48119,4.125,11.3,36.8,32.4,6.6,32.7
48121,9.52557319221164,10.1,30.7,32.9,5.1,29.5
48123,6.509803921588236,13.6,41.0,33.6,6.9,34.4
48125,5.388888888666666,12.5,37.4,33.0,6.8,33.1
48127,7.7380952384285715,21.5,49.9,35.3,9.2,38.5
48129,6.3333333335,12.0,37.3,32.4,6.9,33.2
48131,5.8833333332999995,17.5,42.6,34.1,7.0,34.6
48133,6.631578947526315,11.8,37.2,33.3,6.9,34.5
48135,7.634556575036696,14.4,40.3,32.8,6.6,32.4
48137,6.583333333000001,16.5,42.3,33.9,8.2,33.9
48139,6.0780141842127655,11.3,37.6,32.0,5.9,32.0
48141,11.571150097508772,16.0,39.3,31.6,6.5,33.5
48143,6.764367816275862,12.1,39.7,32.9,6.9,31.6
48145,5.961538461538462,14.7,42.7,33.0,7.2,37.0
48147,5.283333333233333,11.7,37.8,32.4,6.6,33.8
48149,6.1333333334799995,10.9,36.0,32.6,5.8,31.7
48151,5.8666666674,12.4,37.6,32.3,6.8,31.3
48153,5.270833333375,16.2,41.1,33.3,7.8,31.9
48155,6.333333333,14.0,40.4,33.3,7.6,35.4
48157,7.968899521617225,11.8,33.1,32.5,5.0,30.8
48159,4.5,9.8,34.5,31.3,5.5,30.1
48161,6.230769230615384,13.1,39.3,32.5,7.1,34.2
48163,5.736111111083333,17.3,41.6,34.2,7.4,34.7
48165,7.6410256407692305,13.7,40.3,33.5,6.9,33.0
48167,7.878865979350516,11.6,39.8,29.9,5.9,31.1
48169,5.566666666600001,15.4,41.2,33.8,7.7,34.2
48171,6.62499999975,10.5,34.2,31.4,5.8,29.2
48173,4.833333333,11.0,34.2,32.7,5.7,30.7
48175,5.027777777833333,12.8,38.9,32.4,6.6,31.6
48177,6.3437500004375,14.0,39.5,33.6,6.9,33.3
48179,7.708333333541667,13.5,40.5,33.3,7.3,34.6
48181,6.378623188456522,11.8,37.2,31.6,6.7,31.4
48183,7.543859649,13.1,39.9,32.3,6.6,35.3
48185,5.000000000055556,13.4,41.6,33.0,7.0,35.4
48187,6.346846846743243,12.1,39.4,31.2,6.0,31.6
48189,6.755555555433333,15.5,42.7,33.3,7.2,34.3
48191,6.111111111333333,14.0,41.1,32.9,7.1,34.1
48193,6.962962962444444,11.9,37.5,33.1,6.8,33.2
48195,7.4666666674,12.3,36.8,33.6,6.4,33.3
48197,7.9000000002,12.2,37.1,32.4,6.6,31.9
48199,5.270270270324325,11.1,37.5,34.3,6.3,33.4
48201,11.430192786070428,14.5,35.2,32.1,6.6,32.7
48203,5.8205128205961545,12.7,39.9,32.0,6.5,34.5
48205,6.4583333335,11.1,35.2,31.8,6.0,30.6
48207,7.083333333500001,13.2,39.7,33.2,7.2,34.3
48209,6.700000000049999,11.7,34.4,33.3,6.1,31.4
48211,6.833333333500001,11.3,36.6,32.0,6.0,29.4
48213,5.225308642,11.8,37.3,32.9,7.0,34.1
48215,7.176499508380531,19.2,47.6,35.1,7.9,34.3
48217,6.4305555552083336,12.6,37.1,32.6,7.1,32.8
48219,6.249999999833333,14.0,41.3,32.7,7.0,32.9
48221,6.127777777933333,9.3,33.5,31.7,5.6,29.0
48223,5.413580246851852,11.8,37.6,32.4,6.6,33.3
48225,5.126984127142857,14.0,40.4,32.4,7.3,36.9
48227,7.470238095571429,13.8,41.6,33.9,6.9,34.0
48229,4.5,20.0,42.8,35.5,9.1,37.8
48231,6.142076502557377,11.9,41.8,33.7,6.5,33.3
48233,6.34090909109091,11.8,37.7,32.6,6.7,31.9
48235,5.333333333500001,11.2,35.7,32.4,6.1,31.6
48237,5.916666666666667,12.2,38.1,33.2,6.9,34.7
48239,5.545454545454546,13.4,39.5,33.0,7.1,32.5
48241,5.30864197537037,13.3,40.7,34.0,7.4,37.8
48243,5.083333333500001,13.7,39.6,33.4,7.0,34.0
48245,7.36956521736715,15.5,38.1,31.3,6.9,36.9
48247,5.41666666675,19.3,44.9,34.9,7.9,35.3
48249,6.8978494623870965,16.6,42.6,34.0,7.1,33.0
48251,6.099656357422681,12.1,41.6,32.3,6.5,31.2
48253,5.697916666625,14.3,42.6,32.8,7.7,35.4
48255,6.166666666666667,15.0,40.5,33.9,7.2,35.6
48257,7.129943502711864,12.4,37.5,31.7,6.4,32.1
48259,6.753968253666666,9.5,32.8,31.7,5.3,28.0
48261,3.1666666665,21.2,47.3,34.3,10.3,35.6
48263,6.166666667,10.7,34.9,31.7,5.9,29.9
48265,6.803030302818183,12.0,34.9,33.0,6.6,30.4
48267,6.8666666666,12.5,37.6,32.8,6.9,32.6
48269,4.166666667,14.7,40.8,34.0,8.5,36.4
48271,5.888888888666666,15.5,41.5,33.5,7.3,33.9
48273,7.463768116130435,16.2,41.5,33.7,7.0,34.2
48275,6.04166666675,13.4,39.9,32.9,7.0,33.8
48277,6.434210526447369,12.4,38.6,32.4,6.8,35.3
48279,6.374999999916667,15.5,41.7,33.4,7.2,34.2
48281,5.499999999866666,12.0,38.3,31.5,6.5,31.5
48283,7.366666666,18.2,44.2,33.6,7.7,33.2
48285,6.398148148555555,11.7,37.7,32.9,6.4,33.1
48287,4.666666666692308,12.9,38.6,32.8,7.0,34.4
48289,4.410256410307692,12.4,37.6,32.9,7.1,34.4
48291,5.104575163529412,14.1,39.8,33.7,7.3,34.9
48293,6.314814814833333,14.4,40.1,32.8,7.6,36.3
48295,5.166666666499999,12.9,37.7,32.2,7.1,30.5
48297,6.0500000001,14.4,40.9,33.6,7.3,35.0
48299,6.212962962777778,10.6,38.5,31.0,6.0,29.3
48301,4.666666667,9.5,32.6,28.1,5.2,25.3
48303,8.186274509813725,12.5,36.3,34.8,6.3,32.5
48305,5.75,15.1,40.5,34.5,7.7,33.8
48307,6.95,13.0,39.3,32.9,6.9,33.2
48309,7.004040403963637,13.5,39.0,32.9,6.8,33.2
48311,5.833333333,15.6,42.7,33.2,7.7,34.3
48313,4.818181818181818,13.4,40.4,32.7,7.1,35.2
48315,4.0166666666,13.0,41.1,32.7,6.9,37.0
48317,6.375,13.3,39.0,32.8,6.6,31.3
48319,6.1,10.7,36.3,31.6,6.0,28.9
48321,6.564814814611111,15.2,41.2,33.0,7.4,34.0
48323,7.339080460172414,19.8,45.2,34.5,8.1,34.4
48325,5.814102564115386,13.1,40.3,31.8,6.2,30.6
48327,4.888888888666667,12.6,38.3,33.0,6.6,32.4
48329,8.304123711350515,12.0,38.4,32.5,6.0,30.6
48331,5.7833333334,12.2,37.5,32.7,6.5,33.5
48333,6.388888888333334,10.9,34.9,31.9,6.1,30.9
48335,5.952380951714285,14.5,41.1,33.6,7.2,35.2
48337,6.523809523809524,10.9,37.2,32.4,6.4,31.9
48339,6.650537634516129,11.0,35.4,31.7,6.2,29.7
48341,7.811111110866666,15.9,39.0,33.5,7.6,32.7
48343,4.833333333357143,12.8,40.6,32.1,6.8,35.5
48345,7.083333333500001,11.1,36.5,32.4,6.2,32.0
48347,5.9017094016666665,13.1,40.6,32.1,6.9,35.7
48349,6.1999999999428566,13.9,42.3,33.2,7.2,35.3
48351,2.8809523809285715,14.3,42.1,34.1,8.1,37.6
48353,7.470588235176471,14.4,41.8,33.4,7.3,34.4
48355,11.7114325066281,15.5,44.0,32.5,6.7,33.1
48357,6.833333333444444,13.7,38.7,32.9,6.8,32.4
48359,6.333333333500001,11.7,36.7,32.1,6.7,31.0
48361,5.956410256461538,11.8,41.6,33.8,6.6,32.4
48363,6.986111111208333,11.7,36.9,32.8,6.4,33.8
48365,4.9365079362857145,12.4,38.3,32.4,6.8,34.9
48367,5.748484848436363,10.0,36.8,33.2,5.8,30.0
48369,6.444444444777777,15.0,40.0,33.4,7.1,32.0
48371,7.583333333357143,16.1,42.0,33.7,7.2,34.8
48373,5.6989247311612905,14.2,40.4,32.7,7.1,34.6
48375,11.565292096041237,15.3,38.6,34.7,7.6,35.8
48377,7.7777777785,19.7,44.2,35.5,8.7,38.4
48379,4.333333333400001,11.3,37.5,32.6,6.7,31.8
48381,10.449652777812501,10.4,33.9,32.6,5.7,30.7
48383,8.8333333325,14.4,39.4,32.3,6.3,31.0
48385,6.277777778000001,14.3,41.3,33.6,7.8,35.3
48387,5.166666666466667,13.0,39.9,33.0,7.1,36.4
48389,8.757575758181817,18.0,42.7,34.5,7.7,35.0
48391,8.104166666625,14.7,40.7,33.3,7.1,33.4
48393,5.666666667,10.5,36.4,31.8,6.1,30.0
48395,4.785714285785715,12.4,37.9,32.8,6.2,35.4
48397,8.0944444442,9.8,34.9,32.0,5.4,30.2
48399,6.416666666583333,12.5,38.1,32.8,6.4,32.7
48401,5.272357723658536,12.1,39.6,31.9,6.3,34.4
